"","x","y","cluster"
"118",0.41499002976343,-0.063325323164463,1
"119",0.48398278420791,0.117348754312843,1
"120",0.235773607157171,-0.454210499301553,1
"121",0.276952304877341,0.133344645611942,1
"122",0.117874898482114,-0.426232882309705,1
"123",0.0861046640202403,-0.201431658118963,1
"124",0.00962503999471664,0.0575208184309304,1
"125",0.355042463168502,0.295549183618277,1
"126",0.166141135152429,0.266689097043127,1
"127",0.295300201047212,-0.343901705928147,1
"128",0.181903338991106,-0.0331669533625245,1
"129",0.0678157205693424,0.306355545762926,1
"130",0.362727625761181,0.238509195391089,1
"131",0.0311984941363335,0.169568167999387,1
"132",0.193733788561076,-0.199670178350061,1
"133",0.0905455010943115,0.221280295867473,1
"134",0.90166453551501,0.690694219432771,2
"135",0.108490208163857,-1.19208843633533,2
"136",0.896966632455587,-1.03487928584218,2
"137",0.48320197686553,1.08136439044029,2
"138",0.725997624918818,0.868496504612267,2
"139",0.585823396220803,-1.24408351443708,2
"140",1.04748992342502,-0.654305307194591,2
"141",0.41362314298749,-1.06010175310075,2
"142",0.989334065467119,-0.474409858696163,2
"143",0.601174652576447,1.05237042251974,2
"144",0.948228287510574,0.908563764765859,2
"145",0.0736028971150517,1.36968985851854,2
"146",1.09386795852333,0.553188345395029,2
"147",1.0741930026561,-0.0767253348603845,2
"148",0.651351302862167,-1.17753820866346,2
"149",0.709174529649317,0.783439973369241,2
"150",1.07500811014324,-0.171205252408981,2
"151",0.505840845406055,0.975857724435627,2
"152",1.05760916881263,-0.453775634989142,2
"153",0.514501609839499,1.22886323556304,2
"154",0.307777239941061,1.27630338445306,2
"155",1.08108754083514,-0.811689621768892,2
"156",0.979852687567472,-0.9841891201213,2
"157",0.130380807444453,-1.40209985803813,2
"158",0.110908015631139,1.03189711365849,2
"159",0.820382288657129,0.581275657750666,2
"160",0.121906012296677,-1.09695751685649,2
"161",1.34756372962147,0.0985293863341212,2
"162",0.304236521944404,-1.15382373612374,2
"163",0.353097808547318,1.12093630153686,2
"164",0.808900248259306,0.66453736834228,2
"165",0.0123860631138086,-1.10228877607733,2
"166",1.3359111007303,-0.450157754123211,2
"167",0.653886348940432,-1.23881169501692,2
"168",0.059413812123239,1.02691292855889,2
"169",0.330799008719623,-1.1048856023699,2
"170",0.187537110410631,-1.33010862860829,2
"171",0.0744122238829732,-1.32098175864667,2
"172",1.02849351149052,-0.346505848690867,2
"173",1.01279817614704,0.514775870367885,2
"174",1.22651905566454,0.0716820303350687,2
"175",0.940888771787286,-0.945968627929688,2
"176",1.01886757556349,-0.599924402311444,2
"177",0.932014222256839,0.816715020686388,2
"178",1.05189880449325,-0.461087705567479,2
"179",0.499492002651095,1.0148113342002,2
"180",1.10683443862945,0.825844815000892,2
"181",1.09015305899084,0.417629759758711,2
"182",1.21985179465264,-0.595478327944875,2
"183",0.660277862101793,-0.870346531271935,2
"184",0.946195103228092,-0.629548263736069,2
"185",0.940897001884878,0.643539770506322,2
"186",0.732500530779362,-0.684989116154611,2
"187",0.688086930662394,-1.01332764327526,2
"188",0.0643336838111281,1.14980239886791,2
"189",1.24071923736483,0.0728113017976284,2
"190",0.615410681813955,1.26294721849263,2
"191",0.445310671813786,0.903554170392454,2
"192",0.771883530542254,-0.823285087011755,2
"193",1.06878165807575,-0.317304328083992,2
"194",1.1284354897216,0.262713015079498,2
"195",0.516802409663796,1.05976031720638,2
"196",1.269292101264,0.246482363902032,2
"197",0.494577050209045,-0.879999481141567,2
"198",0.619557455182076,0.908230766654015,2
"199",1.14491402637213,0.049810478463769,2
"200",0.280015061609447,1.21546436659992,2
"201",0.553374571725726,1.0989029686898,2
"202",0.434197267517447,0.960290748625994,2
"203",1.20699614658952,0.165439400821924,2
"204",0.984063627198339,0.897401277907193,2
"205",0.672384082339704,1.00947046838701,2
"206",0.528016931377351,1.00371904391795,2
"207",0.843994330614805,0.684132114984095,2
"208",0.760880314745009,0.916655260138214,2
"209",1.05516005400568,0.299816590733826,2
"210",1.16617204062641,-0.419989192858338,2
"211",0.916282312944531,-0.695333776064217,2
"212",0.651389319449663,-0.816495433449745,2
"213",0.996887295506895,-0.550776741467416,2
"214",0.784643642604351,0.798819737508893,2
"215",1.08142199460417,-0.557393369264901,2
"216",0.790567028336227,-0.804417182691395,2
"217",0.377218391746283,1.13861557003111,2
"218",1.07439863402396,-0.103579577989876,2
"219",0.198931113816798,1.11803537700325,2
"220",1.25447365920991,-0.0169305987656116,2
"221",0.739788280799985,-0.862474326975644,2
"222",1.25967469252646,-0.0246357712894678,2
"223",1.11182314250618,0.628485892899334,2
"224",1.00707742013037,-0.327501073479652,2
"225",0.124680507928133,-1.22658125404269,2
"226",1.35482870507985,0.0568148177117109,2
"227",0.0013054171577096,1.37757046986371,2
"228",1.27167478017509,-0.152741293422878,2
"229",1.04717153962702,-0.617462135851383,2
"230",1.17176236212254,0.55664596427232,2
"231",0.693415077403188,0.967930575832725,2
"232",1.20460340380669,-0.0506831388920546,2
"233",0.859786971472204,0.8160246508196,2
"234",0.654363506473601,-0.935468473471701,2
"235",1.13309894502163,0.173161247745156,2
"236",0.964861615560949,-0.693213070742786,2
"237",0.0215250896289945,-1.17761139944196,2
"238",1.24756765551865,-0.587519469670951,2
"239",0.451421874575317,-1.08871452696621,2
"240",0.645460010506213,1.16324898041785,2
"241",0.0011055925861001,1.2482552388683,2
"242",0.931240282021463,0.542198896408081,2
"243",1.0297106616199,-0.218457159586251,2
"244",0.0798434307798743,1.3539946032688,2
"245",0.918681355193257,0.981903681531549,2
"246",1.21145469974726,-0.0437555434182286,2
"247",1.06988930515945,0.428730016574264,2
"248",0.64610543102026,-1.23387654311955,2
"249",0.61273293569684,-0.93454631511122,2
"250",0.995068753138185,-0.828420780599117,2
"251",0.411896215751767,1.31630948279053,2
"252",0.995758679695427,-0.725780917331576,2
"253",0.0461594006046653,1.34777606651187,2
"254",1.18213769420981,-0.749276945367455,2
"255",1.13434305880219,-0.103472219780087,2
"256",1.14135565888137,-0.0292919408529997,2
"257",1.13082593120635,0.25206645950675,2
"258",1.04604262392968,0.408717130310833,2
"259",0.54380620084703,-0.893361263908446,2
"260",0.978929316624999,0.205038698390126,2
"261",1.02866480406374,0.428407439962029,2
"262",0.849308672361076,1.00049302913249,2
"263",0.410453572869301,-1.18541365489364,2
"264",0.678487398661673,1.00034190900624,2
"265",1.14876670576632,-0.355940835550427,2
"266",1.21754023060203,-0.0319943865761161,2
"267",0.149982975795865,1.16864042449743,2
"268",1.07632342725992,-0.287227924913168,2
"269",0.923671739175916,0.689090893603861,2
"270",0.930945673026145,0.705712245777249,2
"271",0.724800601601601,0.790833596140146,2
"272",1.16590843908489,-0.291050186380744,2
"273",0.171476025134325,1.35441084485501,2
"274",0.40882414765656,-1.34650937095284,2
"275",1.01928781345487,0.599406315945089,2
"276",1.12774762604386,0.599889302626252,2
"277",0.973825509659946,-0.684155324473977,2
"278",0.00428183656185865,-1.10294456686825,2
"279",0.696394744329154,-1.07969047874212,2
"280",0.592887776903808,-0.854080433957279,2
"281",1.0293724713847,0.209789101034403,2
"282",0.976213302463293,0.746892140246928,2
"283",1.04167146235704,0.113829789683223,2
"284",0.970290785655379,0.639047873206437,2
"285",1.03434908483177,0.396270327270031,2
"286",0.970987986773252,0.279210497625172,2
"287",1.00083711277694,-0.475614448077977,2
"288",1.36839189752936,0.0231399200856686,2
"289",1.10109341703355,-0.489835865795612,2
"290",0.405318261124194,1.07831035554409,2
"291",1.14178191218525,0.57773342449218,2
"292",0.876711343415082,0.498329007066786,2
"293",1.12692188005894,0.0107206450775266,2
"294",0.142695208080113,-1.09741677436978,2
"295",0.0280917519703507,-1.3628976745531,2
"296",0.685285019688308,-1.16845570597798,2
"297",0.833079289644957,-1.02970042079687,2
"298",0.361892373301089,-1.06813676655293,2
"299",0.50565617531538,-1.22894735727459,2
"300",1.2453642655164,0.609848977066576,2
"301",1.05386201478541,0.511659858748317,2
"302",1.36637397296727,-0.233823270536959,2
"303",0.331831092946231,1.14621711522341,2
"304",1.083162474446,0.859447018243372,2
"305",0.821850675158203,0.843020269647241,2
"306",1.01906005199999,-0.0579204075038433,2
"307",1.40003586560488,-0.165431600064039,2
"308",1.0867178933695,0.183132312260568,2
"309",0.494371962733567,-1.22114346176386,2
"310",0.403374442830682,1.10804332979023,2
"311",0.140872818417847,1.35921855922788,2
"312",1.14869540277869,-0.194767924956977,2
"313",0.519244589842856,0.918853413313627,2
"314",0.972684342414141,0.281453166157007,2
"315",0.737073701806366,-0.866488225758076,2
"316",1.29590073321015,-0.371152628213167,2
"317",1.22617197409272,0.664430076256394,2
"318",0.912521444261074,-0.876216295175254,2
"319",1.30232243426144,-0.443107882514596,2
"320",0.679788832552731,-1.14845021627843,2
"321",1.28044663276523,-0.523291368968785,2
"322",0.370693146251142,1.26247275341302,2
"323",0.174250707961619,-1.38824427686632,2
"324",0.224042108282447,-1.07130954694003,2
"325",0.92127472255379,-0.66875968221575,2
"326",0.794409080408514,-0.752304177731276,2
"327",0.0739854024723172,-1.18430692981929,2
"328",1.25023121852428,-0.508145016618073,2
"329",0.882984634488821,1.00775864813477,2
"330",0.127522484399378,-1.40371007565409,2
"331",1.24585681129247,0.227170718833804,2
"332",0.374341480433941,-1.25202375371009,2
"333",0.925451821647584,-0.780611121095717,2
"334",0.0366931622847915,1.34736529458314,2
"335",0.926281306892633,0.620162836275995,2
"336",0.0762523263692856,1.13075158372521,2
"337",1.39695040229708,-0.197167568840086,2
"338",0.75419216696173,-0.741837456822395,2
"339",0.804593368433416,1.00139621924609,2
"340",0.472327397204936,-0.907923651859164,2
"341",0.994344932027161,0.530483474954963,2
"342",1.13561265356839,0.446866524405777,2
"343",1.10243855323642,-0.663870805874467,2
"344",0.211069296114147,1.01947574224323,2
"345",0.84727160166949,-1.09957950841635,2
"346",0.0570396576076746,-1.26464865170419,2
"347",0.3442726386711,1.22587558161467,2
"348",0.606602348387241,-0.868712690658867,2
"349",0.753876144066453,-1.10707780625671,2
"350",0.235159838572145,-1.0116463759914,2
"351",1.08004396874458,0.909228345379233,2
"352",1.26500586699694,-0.00679777190089226,2
"353",0.745622539892793,-0.710592154413462,2
"354",0.716909147799015,0.820780078880489,2
"355",0.561603616923094,-1.25111207831651,2
"356",0.975180238485336,-0.933579700998962,2
"357",0.0909179756417871,1.13966798223555,2
"358",1.29591011907905,-0.00173563044518232,2
"359",1.09270909614861,-0.184751382097602,2
"360",0.355446612462401,-1.01256095431745,2
"361",0.856360236182809,-0.726699167862535,2
"362",0.401574523188174,0.989043391309679,2
"363",0.424702938646078,1.17688598111272,2
"364",1.10742783080786,0.0270017702132463,2
"365",0.648330737836659,1.01421043369919,2
"366",1.13660286087543,-0.796233096159995,2
"367",0.432600634172559,-1.01464446261525,2
"368",1.2117170849815,-0.466053383424878,2
"369",1.19863378070295,0.53828043024987,2
"370",0.970795586705208,0.522781679406762,2
"371",0.339588029310107,0.967384406365454,2
"372",0.0635287845507264,-1.18275077734143,2
"373",0.748769570142031,0.984634447842836,2
"374",0.334766424261034,-1.07955900859088,2
"375",0.919215958565474,-0.714135651476681,2
"376",1.08706486225128,-0.383200320415199,2
"377",1.24350790586323,0.0990551328286529,2
"378",0.758487678132951,-0.944447810761631,2
"379",0.474965604022145,-1.02058766689152,2
"380",0.0435932688415051,1.261185628362,2
"381",0.789007415063679,0.923106190748513,2
"382",1.11735166888684,-0.0559063572436571,2
"383",0.517502008005977,0.959954114630818,2
"384",1.0997682325542,-0.711266771890223,2
"385",0.319061345420778,1.34044811874628,2
"386",0.553757074289024,-0.985312906093895,2
"387",1.18103840295225,0.369278520345688,2
"388",1.12701307237148,-0.759260132908821,2
"389",0.65772417653352,-1.20834851823747,2
"390",0.454576679505408,1.19638664182276,2
"391",1.06519529316574,-0.616302570328116,2
"392",1.17708806693554,0.417797766625881,2
"393",0.298775978386402,-1.10912403278053,2
"394",1.16539945080876,0.666587283834815,2
"395",1.31366801261902,0.516437313519418,2
"396",0.122620929963887,-1.28576361760497,2
"397",1.08712528180331,0.3321024896577,2
"398",0.983687427826226,0.845696387812495,2
"399",1.2219400499016,-0.166730498895049,2
"400",0.388594027608633,1.00695354677737,2
"401",0.126827043481171,-1.34679656755179,2
"402",0.775868656113744,-0.988639934919775,2
"403",1.37414577510208,-0.0139454817399383,2
"404",1.27105480805039,0.491604241542518,2
"405",0.519392974674702,1.08592457696795,2
"406",1.22353780921549,0.635763125494123,2
"407",0.78278280235827,0.839010278694332,2
"408",0.572597674094141,1.07146158255637,2
"409",1.40728244557977,0.12076005525887,2
"410",1.01099613122642,-0.833636300638318,2
"411",0.0253662709146738,1.35936629772186,2
"412",0.887295918539166,0.825559661723673,2
"413",1.29014037456363,-0.272415914572775,2
"414",0.2903006169945,-1.16058851219714,2
"415",1.29570587910712,0.548584582284093,2
"416",1.07531857397407,-0.576703891158104,2
"417",1.04225431103259,-0.605018007569015,2
"418",1.22583134565502,0.132615288719535,2
"419",0.845109706744552,-1.10711976792663,2
"420",1.12592725269496,-0.217960068956017,2
"421",1.31060538534075,0.485248331911862,2
"422",1.34437996055931,-0.159152330830693,2
"423",0.104166476987302,-1.1990834241733,2
"424",0.957150544971228,0.303229724057019,2
"425",1.2599471481517,-0.177287730388343,2
"426",1.07409500982612,-0.399752845056355,2
"427",1.3747036466375,0.0334633588790894,2
"428",1.09804872050881,0.0968510909006,2
"429",0.0992884477600455,-1.06185538321733,2
"430",0.648623839952052,-1.14249890204519,2
"431",0.684351579286158,-1.2131035849452,2
"432",0.544159921817482,-1.17589887510985,2
"433",1.3663303758949,-0.100171371363103,2
"434",1.26745997089893,0.360309825278819,2
"435",0.978753647767007,-0.894326991401613,2
"436",0.0865077059715986,-1.16908779274672,2
"437",0.81227439083159,-0.847513737156987,2
"438",1.26534525491297,0.28267531003803,2
"439",0.429586315527558,1.06929486244917,2
"440",0.93233170453459,-0.95740166772157,2
"441",0.278204495087266,-1.38078163564205,2
"442",1.30795587878674,-0.332076894119382,2
"443",0.856973480433226,-0.842474170029163,2
"444",0.706342123448849,-0.944077228195965,2
"445",0.398500843904912,-0.941182635724545,2
"446",1.20690459292382,0.0284864855930209,2
"447",0.734818365424871,0.80625981092453,2
"448",0.31673917081207,1.1699653994292,2
"449",0.759233024902642,-0.943664425052702,2
"450",0.554954568855464,-1.28531202115119,2
"451",0.0638810442760587,1.08250590600073,2
"452",0.0643909778445959,1.06655547674745,2
"453",0.198161474429071,-1.09066802635789,2
"454",0.00958951655775309,1.35238193534315,2
"455",0.188042820431292,1.30238107591867,2
"456",0.739109472371638,0.939495331607759,2
"457",1.00991663150489,-0.529933762736619,2
"458",0.475625972263515,-1.05011369567364,2
"459",1.00039792619646,0.841276518069208,2
"460",1.24812819994986,0.383650613948703,2
"461",0.971447660587728,-0.413568757474422,2
"462",0.941534779965878,-0.483883939683437,2
"463",1.28137287218124,0.145746995694935,2
"464",1.07554191164672,-0.837750067003071,2
"465",0.940899601206183,0.706772371195257,2
"466",0.279842212796211,-1.12762225419283,2
"467",0.253076489083469,-1.01070981752127,2
"468",0.311744595877826,-1.36246769316494,2
"469",1.30050784163177,-0.259599091485143,2
"470",0.16547569911927,-1.05778798554093,2
"471",1.13261556904763,-0.213778989389539,2
"472",0.0032031973823905,1.21719486359507,2
"473",1.18119546771049,0.425627268850803,2
"474",0.923620807938278,-0.760794084519148,2
"475",1.10540051851422,-0.00708187650889158,2
"476",0.101494425907731,1.28415389265865,2
"477",1.31295862328261,-0.0071303267031908,2
"478",0.262609707191586,1.27063365187496,2
"479",0.185305182822049,-1.31280592083931,2
"480",0.312599969096482,1.32766074873507,2
"481",0.0027623251080513,1.01082383096218,2
"482",0.0587972979992628,-1.09833731688559,2
"483",0.38972948025912,0.982650393620133,2
"484",0.994291409850121,0.742681504227221,2
"485",0.699884111993015,0.772262374870479,2
"486",0.878908521495759,0.622235988266766,2
"487",1.12658539321274,-0.369179383851588,2
"488",0.835780906490982,-0.913280234672129,2
"489",0.415920867584646,-1.30557198356837,2
"490",0.195221132598817,1.19594831112772,2
"491",0.573445006273687,-0.832283754833043,2
"492",0.804411508142948,-0.705352702178061,2
"493",1.17502780165523,0.572412516921759,2
"494",1.15804456733167,0.73843440413475,2
"495",1.02209377381951,0.328564066439867,2
"496",0.495728484354913,1.00479487609118,2
"497",1.12338850367814,-0.566524086520076,2
"498",1.18396382685751,0.517016115598381,2
"499",1.04681390989572,0.338030227459967,2
"500",1.2663819687441,0.401646418496966,2
"501",0.994172968901694,0.674986094236374,2
"502",0.152171729132533,-1.03961075562984,2
"503",1.1521155629307,0.178089153952897,2
"504",1.34918090049177,0.189554322510958,2
"505",0.93019778188318,0.51453267224133,2
"506",1.24099716730416,0.535868636332452,2
"507",0.188388630747795,1.31643562857062,2
"508",0.952316787093878,-0.472384533844888,2
"509",1.1374718695879,0.214542824774981,2
"510",0.950800674967468,0.91266929730773,2
"511",0.860093647614121,0.949772247113287,2
"512",1.21877161599696,0.335918325930834,2
"513",0.95678520295769,1.00190494209528,2
"514",0.652671149931848,1.22839146014303,2
"515",1.31433717999607,-0.292120365425944,2
"516",0.0674465456977487,-1.23345547914505,2
"517",0.913270338438451,0.932357490062714,2
"518",0.379007122479379,-1.35442310664803,2
"519",0.296625920571387,1.16278885304928,2
"520",0.75808556098491,-0.676867953501642,2
"521",1.22440730780363,0.0573528055101633,2
"522",1.04771129600704,-0.306890270672739,2
"523",0.509057705290616,-1.18911505118012,2
"524",1.17240631673485,-0.0215088333934546,2
"525",0.774325137026608,-1.04464332014322,2
"526",1.11130870319903,-0.0243778703734279,2
"527",0.754868243820965,0.97560718934983,2
"528",0.476296458393335,-0.95244128908962,2
"529",1.25015900935978,-0.359949374571443,2
"530",0.0515112746506929,1.36533080972731,2
"531",1.15828637592494,0.24883767683059,2
"532",1.09470770601183,0.162914086133242,2
"533",1.27928982488811,-0.481111807748675,2
"534",0.235455692745745,1.25678420532495,2
"535",1.38875960744917,0.0880837142467499,2
"536",1.10973790753633,-0.33048733882606,2
"537",1.10143063683063,0.691376247443259,2
"538",0.324645278975368,1.31857297942042,2
"539",0.0983770368620753,1.08932886179537,2
"540",0.446659548208117,-0.960300615057349,2
"541",1.13498160522431,-0.103628962300718,2
"542",0.743099283427,-1.05634103529155,2
"543",1.18360432237387,-0.615676928311586,2
"544",1.24763687420636,-0.357602663338184,2
"545",0.840499644167721,-0.767713166773319,2
"546",1.29756266344339,0.480110565200448,2
"547",0.238504762761295,1.10113931633532,2
"548",0.990627905353904,0.72085612360388,2
"549",0.703755878843367,0.782901523634791,2
"550",0.508234145119786,-0.971351825632155,2
"551",0.44188498146832,-1.04391060676426,2
"552",0.397213482297957,1.2927304841578,2
"553",1.16977735329419,-0.137397191487253,2
"554",1.00714381504804,-0.279103306122124,2
"555",0.790413409471512,-1.04049757588655,2
"556",0.171502514742315,1.32656609173864,2
"557",0.600737506523728,-1.27478186879307,2
"558",0.536285564303398,1.29336931556463,2
"559",1.34362925775349,-0.420820895582438,2
"560",0.865320124663413,0.950092420913279,2
"561",0.610596604645252,-1.12326095998287,2
"562",1.37424364220351,0.244457430206239,2
"563",0.839998947456479,0.831221006810665,2
"564",0.760056120343506,0.888280101120472,2
"565",0.759723540395498,1.01788824610412,2
"566",0.117065933533013,-1.39993203245103,2
"567",1.00321840308607,0.54236866813153,2
"568",0.972316889092326,-0.630126180127263,2
"569",0.991964548826218,0.198847626335919,2
"570",1.39828001800925,-0.152348577976227,2
"571",0.46851135417819,1.15230789408088,2
"572",0.719036296010017,-1.00417564623058,2
"573",0.696919105947018,0.821946771815419,2
"574",1.09883808437735,0.710982508026063,2
"575",1.28403111826628,0.298440321348608,2
"576",0.139115807600319,1.02990231104195,2
"577",0.620247927494347,0.850650682114065,2
"578",1.30785507149994,0.208791895769536,2
"579",1.16237058769912,-0.596441862173378,2
"580",0.830234439112246,-1.0799202658236,2
"581",0.675125250592828,-1.00802465900779,2
"582",1.17016790807247,0.240887252613902,2
"583",0.052421310916543,-1.0607881275937,2
"584",1.11803077813238,-0.492022444494069,2
"585",1.08271349128336,0.841152283363044,2
"586",0.777621909044683,-0.818243812769651,2
"587",0.794276539236307,-1.08996795117855,2
"588",0.952672677114606,0.970178312622011,2
"589",0.30874006729573,1.04294527787715,2
"590",0.761926541104913,-1.11837635841221,2
"591",1.12101024296135,0.54657200537622,2
"592",0.712079703807831,-1.17285216599703,2
"593",0.120418935082853,-1.22550852876157,2
"594",0.931376894004643,0.606886589899659,2
"595",1.29346321430057,0.210963270626962,2
"596",1.02828697673976,0.627666060812771,2
"597",0.835519809275866,0.76514810603112,2
"598",0.520097541622818,-1.23315663728863,2
"599",0.363614575006068,1.34947971161455,2
"600",0.0565029978752136,-1.33320020791143,2
"601",0.103909689001739,-0.996158213354647,2
"602",0.52711109444499,1.20418755151331,2
"603",0.720541353337467,0.969306369312108,2
"604",1.20843756850809,-0.669859458692372,2
"605",0.681680390611291,-0.759818766266108,2
"606",1.23508148640394,-0.433366317301989,2
"607",0.789112636819482,-0.750811683945358,2
"608",0.340581566095352,-1.25702417083085,2
"609",0.036219697445631,1.32944305054843,2
"610",1.34308938682079,0.085446123033762,2
"611",0.645774399861693,-1.20259271375835,2
"612",1.04406417068094,0.163498308509588,2
"613",0.22780567407608,-1.34246483631432,2
"614",1.05150412209332,-0.288151133805513,2
"615",0.597669321112335,0.82317325938493,2
"616",0.212856781668961,1.38273053895682,2
"617",0.0793742099776864,-1.11667725723237,2
"618",0.939298206940293,0.398114969953895,2
"619",0.485453612171113,0.967841878533363,2
"620",0.966271743178368,0.485134779475629,2
"621",0.579449907876551,1.1042997688055,2
"622",0.263287236914039,1.32937384489924,2
"623",1.1464706948027,-0.670556771568954,2
"624",0.613663675263524,-1.04929260257632,2
"625",0.430006307549775,1.33686006534845,2
"626",0.624798132106662,-0.905415541492403,2
"627",0.904947896488011,0.645833846181631,2
"628",0.446041759103537,1.00346750020981,2
"629",1.24230531230569,0.334958488121629,2
"630",0.560362020507455,1.17308996804059,2
"631",1.21212907787412,-0.00743094179779291,2
"632",1.23406027536839,0.410520798526704,2
"633",1.16791592724621,-0.317862719297409,2
"634",1.01640777755529,-0.83044845610857,2
"635",1.06421829015017,0.166774513199925,2
"636",0.0545403212308884,1.31451046932489,2
"637",1.14700743369758,-0.00384385045617819,2
"638",0.932901203632355,0.937653725966811,2
"639",1.26791363395751,-0.415376724675298,2
"640",0.535106346011162,-1.28591018449515,2
"641",0.364542496390641,-1.13924361206591,2
"642",0.528665107674897,1.29648825526237,2
"643",0.821602671407163,1.04966074321419,2
"644",0.106663586571813,1.14121850766242,2
"645",0.118465860374272,-1.30541729088873,2
